,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,eec5b120-497f-4d61-8e03-47d53c19ace2,0,570c9efb-c64a-473b-928d-e3a2ae4ac018,4,0
1,95714b5d-6bfc-49fe-a395-2d42e6450e0a,0,1c2ba7f1-6f96-40b9-9f35-6b724c3307fe,5,0
2,95714b5d-6bfc-49fe-a395-2d42e6450e0a,0,6250dfdd-8979-47f8-9948-3761cc1d3f12,13,0
3,0a49ff9a-7dfb-443e-8232-46ae88bdd958,0,48c922c4-c061-412e-8ee9-c5998cd2d653,5,0
4,0a49ff9a-7dfb-443e-8232-46ae88bdd958,0,f287d371-e049-46f5-9fdf-bd815e498412,13,0
5,f4819d0e-5ede-473b-babc-d2be7232bb2c,0,4d9ccc3c-9131-412d-9c82-e3fc1000df2d,6,0
6,75bac7b9-047b-4437-8658-bdd83f0d0eba,0,cecd0100-fe03-4684-a701-f564dc218959,6,0
7,490efa6e-623c-4469-b31a-256816aed2c7,0,f6644cf8-941c-4c5d-8811-c7193dab1f92,7,0
8,5b5a065a-8502-4248-9a45-cd33b2f845f8,0,8ed1d917-c707-40ec-95ba-27e95be81e77,7,0
9,31a1c8fd-52cb-428b-a0fa-ef27395b926b,0,c7a149b3-1dee-4214-b785-bcd9e4d4f022,7,0
10,45b3265b-b6fb-4f25-9512-230acb8b940a,0,a188a9ef-2fc9-4c9b-b040-06641bf74004,7,0
11,7e51ee71-518b-434e-928d-7117ee18a8c9,0,05a4f18d-bc28-42af-82fe-952de6851f5a,8,0
12,c70c825e-cc3e-4ac7-a382-e06890bfe295,0,2cb6fd23-cee7-4daa-8cdb-5cab3cc0c304,8,0
13,d0273386-962d-4b2c-bfba-b4d87491d55b,0,faec33dc-eef0-4d14-8cbf-7e8a1c689959,9,0
14,90a3f2ab-22db-4a8d-bf68-40472bcb444e,0,5768245b-72ea-4887-bbfa-575b6ac4103f,9,0
15,055cfa80-6c58-46e2-a183-531e5562956e,0,606edcf3-6e42-423a-aa15-087884b092df,9,0
16,abce0d48-d0b9-4273-af07-fc103565305b,0,af9a3743-e4dd-479c-9626-96300124b606,9,0
17,11f43649-edf8-4215-9669-050fc0a001df,0,770ee281-bb6c-4326-8598-22cdd4763c1f,10,0
18,4ed1ea50-6967-492d-af94-f0f06116b954,0,d2589a7c-eb69-460a-a312-56908b4682ee,10,0
19,3427afed-0074-447c-8ecf-f89abf448b93,0,50eaf8d7-84f0-4e4e-bbdf-434fd40cb467,10,0
