,time,worker_id,instance_id,model_id,total_incomplete_model_tasks,worker_incomplete_tasks,is_active
0,39.88,37464216-7072-4573-9b72-0eed0928a2e2,e5dfbc2b-11a7-4d45-9ce0-17d0896f6093,1,0,0,False
1,39.88,32727cfa-9ff7-4c9d-8834-fa8e7b9e87dc,9931679c-cc6b-4da7-8139-b841da05eaaf,1,0,0,False
2,39.88,c564ec7d-2ca7-4200-aa25-2d4965ba114d,ce9fc473-22cc-4ac4-880c-593407e4a9e1,1,0,0,False
3,39.88,e0abdf9b-0dba-458d-bf35-9b2fcb4b11f0,2b802e3d-658c-42e0-8590-58a10958a753,3,0,0,False
4,39.88,bb9543ba-67d6-47eb-b8a7-8f659e21553c,de7c451a-9f3e-4ff8-920c-4379d6c0af2d,3,0,0,False
5,39.88,03c7eb21-625e-4a60-b148-09344a66a9b7,c208120e-b389-4155-9fe6-c6d3fffc210b,3,0,0,False
6,39.88,8f65a172-5f54-46d0-93ab-418923f03a55,c300148f-a00a-4dad-92ef-3b7abb104c75,0,0,0,False
7,39.88,8f65a172-5f54-46d0-93ab-418923f03a55,709c176b-77f5-4b0d-b6ac-5468a4d5a67e,2,0,0,False
8,39.88,9706f88e-ba78-49ab-8d45-6fd43ecacd66,f692d5dd-755c-411d-96ed-558fbe074780,14,0,0,False
9,39.88,390fb1b8-5d1b-4394-8749-acc1134ca6e9,51649887-5fa8-4cc1-83c5-3e485bc01739,15,0,0,False
10,39.88,5b5d67cc-920b-4453-9f93-6bd17caa6e19,bfa1d2a7-e819-4e46-bcf0-e89216ee1862,16,0,0,False
11,39.88,37464216-7072-4573-9b72-0eed0928a2e2,e5dfbc2b-11a7-4d45-9ce0-17d0896f6093,1,0,0,False
12,39.88,32727cfa-9ff7-4c9d-8834-fa8e7b9e87dc,9931679c-cc6b-4da7-8139-b841da05eaaf,1,0,0,False
13,39.88,c564ec7d-2ca7-4200-aa25-2d4965ba114d,ce9fc473-22cc-4ac4-880c-593407e4a9e1,1,0,0,False
14,39.88,e0abdf9b-0dba-458d-bf35-9b2fcb4b11f0,2b802e3d-658c-42e0-8590-58a10958a753,3,0,0,False
15,39.88,bb9543ba-67d6-47eb-b8a7-8f659e21553c,de7c451a-9f3e-4ff8-920c-4379d6c0af2d,3,0,0,False
16,39.88,03c7eb21-625e-4a60-b148-09344a66a9b7,c208120e-b389-4155-9fe6-c6d3fffc210b,3,0,0,False
