,time,worker_id,instance_id,model_id,total_incomplete_model_tasks,worker_incomplete_tasks,is_active
176,266.88,6e4d3489-712f-4c4f-bbf8-90b22f305140,f3dd02a6-a17f-498e-a1a1-8cf3cbd2f7c5,1,0,0,False
177,266.88,612a08ea-76a4-42ce-a002-5189f8be87e0,edeae677-6093-4681-aa80-85d60c27e59a,1,0,0,False
178,266.88,3e6d5b78-473b-422c-9b3e-3bbc0d011b0a,e1647c9c-917c-4ebc-a410-6b0ef5ddbf42,1,0,0,False
179,266.88,f5fc2369-e487-4f5d-84e3-568fa41f2911,160480c7-c88d-431e-ade7-0432902e4414,3,0,0,False
180,266.88,5159602a-4e0e-4ac5-852f-87851da09ec9,3161621c-6049-4839-af62-ac26dce59692,3,0,0,False
181,266.88,c1bd3263-cd68-4ac4-9e08-f4b124727ecb,f472f16d-348d-4af9-98c8-69845354d57d,3,0,0,False
182,266.88,10abe17e-e0d2-4afc-a34e-0f5b2e680016,f7ae1058-c11f-4341-a2b0-baeb5bac97ca,0,0,0,False
183,266.88,10abe17e-e0d2-4afc-a34e-0f5b2e680016,3f52f06c-49a1-4a5b-a16b-d0aaba53c1f4,2,0,0,False
184,266.88,c687ae53-0d25-4fb2-8dd1-f9ff6439dcfe,8e616bc9-e485-4fd5-a509-8093e4e5f476,14,0,0,False
185,266.88,89ba4d69-2ce6-4a2c-91b4-3db6d6815da5,ccc0d813-0a92-4ad6-933c-7b4f1be8514a,15,0,0,False
186,266.88,50d577ae-cecf-431c-88f5-10bf4a362f1f,cb823780-7c77-409a-816f-c673a6a66f8f,16,0,0,False
187,275.1135646609368,6e4d3489-712f-4c4f-bbf8-90b22f305140,f3dd02a6-a17f-498e-a1a1-8cf3cbd2f7c5,1,1,0,False
188,275.1135646609368,612a08ea-76a4-42ce-a002-5189f8be87e0,edeae677-6093-4681-aa80-85d60c27e59a,1,1,0,False
189,275.1135646609368,3e6d5b78-473b-422c-9b3e-3bbc0d011b0a,e1647c9c-917c-4ebc-a410-6b0ef5ddbf42,1,1,1,True
190,275.1135646609368,f5fc2369-e487-4f5d-84e3-568fa41f2911,160480c7-c88d-431e-ade7-0432902e4414,3,0,0,False
191,275.1135646609368,5159602a-4e0e-4ac5-852f-87851da09ec9,3161621c-6049-4839-af62-ac26dce59692,3,0,0,False
192,275.1135646609368,c1bd3263-cd68-4ac4-9e08-f4b124727ecb,f472f16d-348d-4af9-98c8-69845354d57d,3,0,0,False
193,275.1135646609368,10abe17e-e0d2-4afc-a34e-0f5b2e680016,f7ae1058-c11f-4341-a2b0-baeb5bac97ca,0,0,0,False
194,275.1135646609368,10abe17e-e0d2-4afc-a34e-0f5b2e680016,3f52f06c-49a1-4a5b-a16b-d0aaba53c1f4,2,0,0,False
