,time,worker_id,instance_id,model_id,total_incomplete_model_tasks,worker_incomplete_tasks,is_active
0,48.22447833247128,823bf5c9-25a4-4fa7-93f5-8c7b7a52d72f,c1939bac-ce96-405e-a5a5-7f35c3789355,1,3,1,True
1,48.22447833247128,61c151da-cb56-4acd-89a5-76fd455b679c,629f5952-ecb3-42d0-9248-1a7c51d9a799,1,3,1,True
2,48.22447833247128,e6077358-0342-4bd4-b9e4-ba821e1c459f,01cf4686-bd8b-4541-ab87-9558e07c23c9,1,3,0,False
3,48.22447833247128,425c0094-7c0d-4210-9660-8b5229897b4c,c2147e5e-7ae1-4971-8dc3-0beb30f3959d,3,0,0,False
4,48.22447833247128,dfa00eae-1190-4834-b2d8-b182530cc65a,1d45ee03-4b26-4df7-a4d0-f80308adbb63,3,0,0,False
5,48.22447833247128,7cb8f8cb-4e0a-42db-946a-3c81afd70509,c3277573-d974-4b04-addc-26494e1fed7d,3,0,0,False
6,48.22447833247128,6529d6d6-6568-47fd-b865-934cf3f0ff7a,0ff75614-772f-4528-8ec0-a6ff573d7644,0,1,1,True
7,48.22447833247128,6529d6d6-6568-47fd-b865-934cf3f0ff7a,cff6e2a7-dac9-4bb1-9f17-f6ee0ff27d78,2,0,0,False
8,48.22447833247128,3be2764c-677a-413c-8352-1d8a82cd5786,ea988d12-70d7-4b8f-be5c-a5c08674d08d,14,0,0,False
9,48.22447833247128,c12cb582-eccf-4e40-b34e-d7f6e9c9fc39,32508b2d-4038-41c0-9c2c-6a637c982a20,15,0,0,False
10,48.22447833247128,5cc0ae58-cda5-4900-88b8-e63acee83d33,5465192a-72ca-4552-a7be-61d17d5a0241,16,0,0,False
11,52.376834922790756,823bf5c9-25a4-4fa7-93f5-8c7b7a52d72f,c1939bac-ce96-405e-a5a5-7f35c3789355,1,4,1,True
12,52.376834922790756,61c151da-cb56-4acd-89a5-76fd455b679c,629f5952-ecb3-42d0-9248-1a7c51d9a799,1,4,1,True
13,52.376834922790756,e6077358-0342-4bd4-b9e4-ba821e1c459f,01cf4686-bd8b-4541-ab87-9558e07c23c9,1,4,1,True
14,52.376834922790756,425c0094-7c0d-4210-9660-8b5229897b4c,c2147e5e-7ae1-4971-8dc3-0beb30f3959d,3,0,0,False
15,52.376834922790756,dfa00eae-1190-4834-b2d8-b182530cc65a,1d45ee03-4b26-4df7-a4d0-f80308adbb63,3,0,0,False
16,52.376834922790756,7cb8f8cb-4e0a-42db-946a-3c81afd70509,c3277573-d974-4b04-addc-26494e1fed7d,3,0,0,False
17,52.376834922790756,6529d6d6-6568-47fd-b865-934cf3f0ff7a,0ff75614-772f-4528-8ec0-a6ff573d7644,0,1,1,True
18,52.376834922790756,6529d6d6-6568-47fd-b865-934cf3f0ff7a,cff6e2a7-dac9-4bb1-9f17-f6ee0ff27d78,2,0,0,False
19,52.376834922790756,3be2764c-677a-413c-8352-1d8a82cd5786,ea988d12-70d7-4b8f-be5c-a5c08674d08d,14,0,0,False
20,52.376834922790756,c12cb582-eccf-4e40-b34e-d7f6e9c9fc39,32508b2d-4038-41c0-9c2c-6a637c982a20,15,0,0,False
21,52.376834922790756,5cc0ae58-cda5-4900-88b8-e63acee83d33,5465192a-72ca-4552-a7be-61d17d5a0241,16,0,0,False
22,58.57168250215255,823bf5c9-25a4-4fa7-93f5-8c7b7a52d72f,c1939bac-ce96-405e-a5a5-7f35c3789355,1,3,0,False
23,58.57168250215255,61c151da-cb56-4acd-89a5-76fd455b679c,629f5952-ecb3-42d0-9248-1a7c51d9a799,1,3,1,True
24,58.57168250215255,e6077358-0342-4bd4-b9e4-ba821e1c459f,01cf4686-bd8b-4541-ab87-9558e07c23c9,1,3,1,True
25,58.57168250215255,425c0094-7c0d-4210-9660-8b5229897b4c,c2147e5e-7ae1-4971-8dc3-0beb30f3959d,3,1,0,False
