,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,3ff7f6e6-2196-4562-9246-05949f91b1cd,0,5ea72249-d51f-43da-b62e-f613a289cfb2,1,0
1,e73c01cb-fe6d-45c1-a77f-c0235cb83121,0,23fdd73e-97b2-4093-bc3a-231012dd23ac,1,0
2,9eeaea1f-1792-42a7-bf59-8f194587c8bf,0,cf355713-0168-48e8-998f-229c31aa9b02,1,0
3,5a22a88b-078e-4ef1-8e4c-8c176679558e,0,8d6f57a4-e02b-4c62-84f0-6cebfafa297f,3,0
4,388bd8a0-30b3-4a49-a3d1-881b5a411626,0,23cb36c4-1e53-4b0e-8a6b-a9763fb13bc8,3,0
5,e9b5fe5b-4c64-49d0-8a38-948a1b6fc86c,0,bb8758fc-f03c-40ae-9bbf-a54acaf7a1ef,3,0
6,4b9f2052-e47e-4220-a3b3-548bbe3d4297,0,c5875da2-b20e-433b-a571-f2572d3eca7e,0,0
7,4b9f2052-e47e-4220-a3b3-548bbe3d4297,0,41c1e79b-4f1d-4ec5-b428-a384f048f36e,2,0
8,55e6db4a-6705-46c9-b004-cec4e2117b70,0,11a5ceb2-1d0a-4260-8842-6a7c6e8b224c,14,0
9,ab05ec5e-218c-4f9e-add0-61d09ae21c93,0,72a49650-4da6-413b-824c-04e5905d93ea,15,0
10,444adaac-3a40-4c02-b521-4589ac7c1d0d,0,2d4413aa-fa2a-4b24-8466-1c6e2ec192a8,16,0
