,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,432e3656-41c6-49a5-8878-cd86810c95fc,0,ba222c75-5b62-4cce-88ff-c0d4b170ac3a,1,0
1,25ce4bea-e1b6-4681-abff-4a2da03eff94,0,fc0e4a08-e174-4f63-9a35-84b774d0e491,1,0
2,2f8a15c6-1e6e-4041-9ef4-7857ab1f71b4,0,9ba4efe2-12f5-4c1b-89d3-0bc6f80aba93,1,0
3,a3e9cf0e-68dd-4fc1-913f-fb94f0f51d13,0,560a243c-e022-4baf-9f43-9b8ea7726269,3,0
4,52599c75-8bab-4656-bae0-599357523802,0,a59d450f-68a1-4f56-a738-2146ac01b6a5,3,0
5,4f08ffe4-ccb5-4fb7-ab0d-318cec8f1eb0,0,1d40f834-77ed-440d-aea4-c69a3df34f8f,3,0
6,47d4aa64-add5-461e-953f-895926438e46,0,661de398-f90d-4abb-a749-f81e8a455217,0,0
7,47d4aa64-add5-461e-953f-895926438e46,0,47a45bc0-6c2c-4da9-8329-12aa4c9faa5e,2,0
8,437b8f7e-c656-4bde-89c9-358c4dcf0939,0,0a33ecfa-b30e-4f37-b3b0-48f7bf5372b4,14,0
9,e818dbfb-8c4b-4067-b41f-69be84723233,0,4c389333-77fb-4014-809b-d08a162ea3ac,15,0
10,a5cd4905-bb5a-475c-858b-990f6369b562,0,08590509-3cd3-4c60-9f71-f4785a9c9c54,16,0
